Date,Open,High,Low,Close,Adj Close,Volume
2013-09-03,73200.0,74200.0,72800.0,73500.0,68127.929688,894353.0
2013-09-04,73300.0,74500.0,72800.0,74500.0,69054.835938,880361.0
2013-09-05,74600.0,74900.0,74100.0,74700.0,69240.21875,677357.0
2013-09-06,74800.0,75300.0,74000.0,74600.0,69147.539063,846720.0
2013-09-09,74800.0,75500.0,74500.0,75100.0,69610.992188,655269.0
2013-09-10,75100.0,75800.0,74100.0,75100.0,69610.992188,1070893.0
2013-09-11,75100.0,75200.0,74000.0,74700.0,69240.21875,1156800.0
2013-09-12,74500.0,75000.0,73400.0,73500.0,68127.929688,1630891.0
2013-09-13,73500.0,74000.0,72800.0,73200.0,67849.851563,955895.0
2013-09-16,73500.0,74200.0,73200.0,73900.0,68498.6875,837226.0
2013-09-17,73500.0,73900.0,72100.0,72700.0,67386.398438,1639657.0
2013-09-23,72800.0,73200.0,71800.0,72400.0,67108.328125,995199.0
2013-09-24,71600.0,73100.0,71600.0,72800.0,67479.101563,934372.0
2013-09-25,72300.0,72900.0,71800.0,72100.0,66830.25,950267.0
2013-09-26,71900.0,72500.0,71900.0,72200.0,66922.953125,671790.0
2013-09-27,72000.0,72100.0,71100.0,71600.0,66366.8125,1316141.0
2013-09-30,71100.0,71900.0,70900.0,71200.0,65996.023438,623162.0
2013-10-01,71400.0,71600.0,70500.0,70800.0,65625.273438,770486.0
2013-10-02,71000.0,71300.0,68300.0,68400.0,63400.695313,2900585.0
2013-10-04,68500.0,68500.0,67000.0,67200.0,62288.394531,1687785.0
2013-10-07,67600.0,68700.0,67600.0,68300.0,63307.996094,859134.0
2013-10-08,67900.0,68000.0,67000.0,67300.0,62381.078125,1155187.0
2013-10-10,67200.0,69500.0,67200.0,69100.0,64049.507813,1272434.0
2013-10-11,69900.0,70600.0,69500.0,70500.0,65347.199219,1221593.0
2013-10-14,70300.0,70700.0,69500.0,70500.0,65347.199219,703574.0
2013-10-15,70800.0,71100.0,69700.0,70300.0,65161.808594,756412.0
2013-10-16,70000.0,70700.0,69600.0,70100.0,64976.4375,655981.0
2013-10-17,70600.0,70800.0,69700.0,69800.0,64698.359375,691468.0
2013-10-18,69700.0,70400.0,69100.0,70100.0,64976.4375,705037.0
2013-10-21,70400.0,71700.0,70300.0,70600.0,65439.890625,809092.0
2013-10-22,70400.0,70800.0,69900.0,70300.0,65161.808594,670927.0
2013-10-23,70300.0,70900.0,69500.0,69700.0,64605.65625,737627.0
2013-10-24,69700.0,70100.0,68700.0,70100.0,64976.4375,973590.0
2013-10-25,69700.0,69800.0,67100.0,67700.0,62751.851563,2284129.0
2013-10-28,67500.0,68200.0,67400.0,67800.0,62844.535156,628886.0
2013-10-29,67800.0,67900.0,67300.0,67600.0,62659.148438,522810.0
2013-10-30,67800.0,68200.0,67500.0,67900.0,62937.234375,535176.0
2013-10-31,67900.0,68600.0,67600.0,68000.0,63029.921875,552263.0
2013-11-01,68200.0,69200.0,68200.0,68200.0,63215.296875,563668.0
2013-11-04,68900.0,69800.0,68400.0,68900.0,63864.140625,754219.0
2013-11-05,69300.0,69400.0,68400.0,68700.0,63678.757813,486624.0
2013-11-06,68500.0,68800.0,67500.0,68000.0,63029.921875,757557.0
2013-11-07,67600.0,67900.0,66500.0,66600.0,61732.242188,1065329.0
2013-11-08,65900.0,66900.0,65600.0,66100.0,61268.789063,1066547.0
2013-11-11,66100.0,66700.0,65200.0,65200.0,60434.566406,763493.0
2013-11-12,65200.0,66000.0,65200.0,65400.0,60619.949219,468683.0
2013-11-13,65500.0,65800.0,64600.0,64700.0,59971.121094,636106.0
2013-11-14,65200.0,66600.0,65200.0,65400.0,60619.949219,729121.0
2013-11-15,65800.0,66700.0,65800.0,66100.0,61268.789063,459505.0
2013-11-18,65900.0,67300.0,65400.0,67000.0,62103.015625,797548.0
2013-11-19,66800.0,67300.0,66500.0,66900.0,62010.324219,368919.0
2013-11-20,66800.0,67600.0,66300.0,67500.0,62566.464844,506425.0
2013-11-21,67000.0,67300.0,66300.0,66600.0,61732.242188,519399.0
2013-11-22,67000.0,67100.0,66300.0,66700.0,61824.9375,279810.0
2013-11-25,67200.0,67600.0,66500.0,66800.0,61917.625,328992.0
2013-11-26,66800.0,66900.0,66000.0,66500.0,61639.554688,537383.0
2013-11-27,66700.0,66800.0,66200.0,66500.0,61639.554688,440393.0
2013-11-28,66800.0,68800.0,66800.0,68400.0,63400.695313,1378064.0
2013-11-29,68700.0,68800.0,67900.0,68400.0,63400.695313,457922.0
2013-12-02,68500.0,68800.0,67400.0,68000.0,63029.921875,502925.0
2013-12-03,67500.0,67700.0,66800.0,66900.0,62010.324219,509755.0
2013-12-04,66500.0,67000.0,65900.0,66300.0,61454.175781,583404.0
2013-12-05,66300.0,66600.0,65400.0,65800.0,60990.722656,500228.0
2013-12-06,65700.0,66500.0,65600.0,65600.0,60805.332031,417743.0
2013-12-09,66400.0,66900.0,65800.0,66100.0,61268.789063,499808.0
2013-12-10,66100.0,67900.0,65800.0,67600.0,62659.148438,1230034.0
2013-12-11,67100.0,69500.0,67000.0,68300.0,63307.996094,1444591.0
2013-12-12,68500.0,68800.0,67700.0,68500.0,63493.375,772769.0
2013-12-13,68300.0,68500.0,67500.0,68300.0,63307.996094,374780.0
2013-12-16,68300.0,68800.0,67200.0,67500.0,62566.464844,339947.0
2013-12-17,67600.0,68300.0,67300.0,67700.0,62751.851563,378646.0
2013-12-18,67900.0,68300.0,67500.0,67800.0,62844.535156,438385.0
2013-12-19,68500.0,68600.0,67200.0,67300.0,62381.078125,354210.0
2013-12-20,67000.0,67800.0,66800.0,67000.0,62103.015625,400376.0
2013-12-23,67600.0,67700.0,66800.0,67000.0,62103.015625,418577.0
2013-12-24,67400.0,67700.0,66900.0,67400.0,62473.773438,541856.0
2013-12-26,67700.0,68400.0,67500.0,67700.0,62751.851563,532169.0
2013-12-27,68000.0,68400.0,67600.0,68300.0,63495.574219,369679.0
2013-12-30,68500.0,69000.0,68000.0,68100.0,63309.628906,384347.0
2014-01-02,68400.0,68700.0,66500.0,67000.0,62287.015625,625810.0
2014-01-03,66500.0,66800.0,65500.0,66100.0,61450.324219,695158.0
2014-01-06,66000.0,66200.0,65000.0,65400.0,60799.570313,527497.0
2014-01-07,65000.0,66500.0,65000.0,66200.0,61543.292969,424284.0
2014-01-08,66400.0,66700.0,65600.0,65600.0,60985.496094,423811.0
2014-01-09,65500.0,66700.0,65500.0,65900.0,61264.398438,494817.0
2014-01-10,66200.0,66500.0,65300.0,65500.0,60892.527344,431856.0
2014-01-13,65600.0,66400.0,65600.0,65900.0,61264.398438,256533.0
2014-01-14,65700.0,66900.0,65600.0,66900.0,62194.050781,554178.0
2014-01-15,67200.0,69000.0,66800.0,68700.0,63867.441406,1541887.0
2014-01-16,68800.0,69200.0,68400.0,69100.0,64239.289063,727929.0
2014-01-17,68900.0,69000.0,67800.0,68400.0,63588.53125,467622.0
2014-01-20,68400.0,69000.0,67800.0,68900.0,64053.371094,356932.0
2014-01-21,69000.0,70000.0,68800.0,69600.0,64704.125,885420.0
2014-01-22,69500.0,69800.0,69200.0,69600.0,64704.125,405598.0
2014-01-23,70100.0,70700.0,69600.0,69600.0,64704.125,810324.0
2014-01-24,69300.0,70000.0,68300.0,69800.0,64890.058594,576969.0
2014-01-27,68500.0,69300.0,68100.0,68900.0,64053.371094,784531.0
2014-01-28,68800.0,69000.0,66000.0,66200.0,61543.292969,1600612.0
2014-01-29,66500.0,67000.0,65500.0,66100.0,61450.324219,1326412.0
2014-02-03,65000.0,65000.0,63400.0,63800.0,59312.117188,1905515.0
2014-02-04,62600.0,62800.0,61700.0,62500.0,58103.558594,1321378.0
2014-02-05,63000.0,63100.0,62200.0,62600.0,58196.53125,745837.0
2014-02-06,62500.0,63400.0,62100.0,62800.0,58382.453125,713902.0
2014-02-07,62400.0,62800.0,61000.0,61200.0,56895.007813,1337053.0
2014-02-10,61700.0,61900.0,61300.0,61600.0,57266.863281,389449.0
2014-02-11,61600.0,61700.0,60700.0,60800.0,56523.144531,767998.0
2014-02-12,61300.0,62200.0,61200.0,61800.0,57452.800781,708767.0
2014-02-13,62100.0,62700.0,61500.0,61500.0,57173.902344,577548.0
2014-02-14,62000.0,62900.0,61800.0,62500.0,58103.558594,435640.0
2014-02-17,63000.0,63100.0,62500.0,62700.0,58289.492188,276545.0
2014-02-18,62600.0,62700.0,61500.0,62200.0,57824.667969,589778.0
2014-02-19,62000.0,62200.0,61200.0,61700.0,57359.832031,497599.0
2014-02-20,61200.0,61500.0,60700.0,60700.0,56430.175781,641193.0
2014-02-21,60700.0,61400.0,60700.0,61100.0,56802.035156,509500.0
2014-02-24,61300.0,61700.0,61100.0,61400.0,57080.941406,463188.0
2014-02-25,61800.0,61900.0,61400.0,61500.0,57173.902344,341529.0
2014-02-26,61600.0,61900.0,60800.0,61100.0,56802.035156,697040.0
2014-02-27,61300.0,61300.0,60700.0,60900.0,56616.113281,589845.0
2014-02-28,60900.0,61500.0,60800.0,60900.0,56616.113281,614449.0
2014-03-03,61000.0,61500.0,60600.0,61200.0,56895.007813,507588.0
2014-03-04,61000.0,61800.0,60700.0,60800.0,56523.144531,579080.0
2014-03-05,61300.0,61500.0,60900.0,61100.0,56802.035156,472122.0
2014-03-06,61400.0,61500.0,60900.0,61300.0,56987.972656,427214.0
2014-03-07,61600.0,61700.0,61100.0,61100.0,56802.035156,370183.0
2014-03-10,61000.0,61100.0,59900.0,60000.0,55779.417969,893557.0
2014-03-11,60100.0,60300.0,59300.0,59800.0,55593.480469,629982.0
2014-03-12,59900.0,60800.0,59500.0,59600.0,55407.550781,570532.0
2014-03-13,59900.0,60000.0,59400.0,59400.0,55221.621094,699704.0
2014-03-14,58900.0,59500.0,58800.0,59400.0,55221.621094,523440.0
2014-03-17,59500.0,60400.0,59400.0,59900.0,55686.453125,562278.0
2014-03-18,60500.0,62600.0,60500.0,62400.0,58010.597656,2033303.0
2014-03-19,63200.0,63200.0,62200.0,62400.0,58010.597656,817468.0
2014-03-20,62400.0,63500.0,62400.0,62700.0,58289.492188,983430.0
2014-03-21,63400.0,63900.0,63000.0,63200.0,58754.320313,790262.0
2014-03-24,64000.0,64300.0,63300.0,63500.0,59033.214844,569123.0
2014-03-25,63500.0,64200.0,63000.0,63800.0,59312.117188,639435.0
2014-03-26,64400.0,64700.0,63700.0,63900.0,59405.085938,610272.0
2014-03-27,63800.0,64500.0,63500.0,64000.0,59498.046875,571067.0
2014-03-28,64000.0,64700.0,64000.0,64400.0,59869.914063,555739.0
2014-03-31,64500.0,65100.0,64500.0,64900.0,60334.738281,776563.0
2014-04-01,65200.0,65400.0,64700.0,65200.0,60613.636719,666888.0
2014-04-02,65500.0,66000.0,65400.0,65800.0,61171.4375,757045.0
2014-04-03,65600.0,66000.0,65500.0,65600.0,60985.496094,620029.0
2014-04-04,65300.0,67500.0,65200.0,66900.0,62194.050781,1416347.0
2014-04-07,67300.0,68900.0,67000.0,68800.0,63960.398438,1682153.0
2014-04-08,68700.0,69600.0,68300.0,69200.0,64332.265625,1464965.0
2014-04-09,69300.0,69700.0,67700.0,68300.0,63495.574219,1063969.0
2014-04-10,68600.0,69500.0,68000.0,68900.0,64053.371094,689026.0
2014-04-11,68200.0,69400.0,68000.0,69300.0,64425.222656,622012.0
2014-04-14,69300.0,69900.0,68900.0,69500.0,64611.164063,532406.0
2014-04-15,69600.0,70200.0,69300.0,69300.0,64425.222656,806485.0
2014-04-16,69600.0,70400.0,69300.0,70100.0,65168.957031,721431.0
2014-04-17,70500.0,71200.0,70400.0,70700.0,65726.742188,1055002.0
2014-04-18,70600.0,71300.0,70500.0,70900.0,65912.679688,501403.0
2014-04-21,70800.0,71100.0,69500.0,70700.0,65726.742188,675380.0
2014-04-22,70800.0,70800.0,69900.0,70300.0,65354.886719,373836.0
2014-04-23,70400.0,70900.0,70000.0,70100.0,65168.957031,436873.0
2014-04-24,70000.0,71000.0,69200.0,69900.0,64983.023438,743697.0
2014-04-25,69600.0,69900.0,68600.0,68900.0,64053.371094,606493.0
2014-04-28,68800.0,69900.0,68700.0,69000.0,64146.328125,397592.0
2014-04-29,69700.0,71800.0,69100.0,71700.0,66656.398438,1978774.0
2014-04-30,71400.0,71500.0,68700.0,68700.0,63867.441406,1844748.0
2014-05-02,69100.0,70000.0,67900.0,69900.0,64983.023438,897882.0
2014-05-07,69500.0,69700.0,67100.0,67500.0,62751.84375,953560.0
2014-05-08,66100.0,67400.0,65900.0,67300.0,62565.917969,887258.0
2014-05-09,67200.0,68500.0,67200.0,67400.0,62658.886719,446993.0
2014-05-12,67100.0,68000.0,66800.0,67400.0,62658.886719,427378.0
2014-05-13,67900.0,68100.0,66800.0,67500.0,62751.84375,460360.0
2014-05-14,68000.0,68900.0,67900.0,68900.0,64053.371094,472817.0
2014-05-15,69200.0,69500.0,68700.0,68900.0,64053.371094,381659.0
2014-05-16,69200.0,69300.0,67400.0,68500.0,63681.503906,577391.0
2014-05-19,68300.0,68500.0,67200.0,68000.0,63216.671875,511745.0
2014-05-20,67500.0,68500.0,67500.0,67900.0,63123.710938,377275.0
2014-05-21,67900.0,68600.0,67800.0,68300.0,63495.574219,314434.0
2014-05-22,68900.0,69200.0,68300.0,68500.0,63681.503906,372898.0
2014-05-23,68900.0,69800.0,68700.0,69300.0,64425.222656,600229.0
2014-05-26,69300.0,69800.0,69000.0,69200.0,64332.265625,399224.0
2014-05-27,69800.0,71300.0,69600.0,70300.0,65354.886719,922830.0
2014-05-28,71100.0,72200.0,70900.0,71600.0,66563.445313,1584364.0
2014-05-29,72400.0,74500.0,72200.0,74100.0,68887.578125,2150613.0
2014-05-30,74200.0,74800.0,72900.0,72900.0,67771.992188,1229157.0
2014-06-02,73700.0,75600.0,73600.0,75100.0,69817.234375,1370268.0
2014-06-03,75700.0,76500.0,75200.0,76300.0,70932.835938,1505528.0
2014-06-05,76100.0,76800.0,75600.0,76600.0,71211.71875,824460.0
2014-06-09,77100.0,78200.0,75100.0,75400.0,70096.132813,1034515.0
2014-06-10,76300.0,78400.0,76300.0,78100.0,72606.210938,1171359.0
2014-06-11,78800.0,79500.0,77500.0,78200.0,72699.179688,927739.0
2014-06-12,78500.0,78500.0,76300.0,77700.0,72234.34375,892987.0
2014-06-13,77000.0,77800.0,75700.0,77700.0,72234.34375,753702.0
2014-06-16,76900.0,77700.0,76600.0,76900.0,71490.617188,481192.0
2014-06-17,77500.0,78800.0,77100.0,77800.0,72327.3125,738072.0
2014-06-18,78300.0,78400.0,76500.0,76900.0,71490.617188,505772.0
2014-06-19,77300.0,77400.0,76200.0,76500.0,71118.765625,471503.0
2014-06-20,75800.0,76300.0,74200.0,74600.0,69352.398438,948826.0
2014-06-23,74600.0,75900.0,73000.0,74400.0,69166.484375,822770.0
2014-06-24,74500.0,76200.0,74500.0,75300.0,70003.171875,648050.0
2014-06-25,75400.0,76000.0,73400.0,74000.0,68794.617188,733547.0
2014-06-26,74400.0,75500.0,74200.0,75000.0,69724.28125,616584.0
2014-06-27,75000.0,75500.0,73700.0,74400.0,69166.484375,596895.0
2014-06-30,74400.0,74900.0,73600.0,74300.0,69073.523438,440739.0
2014-07-01,74600.0,74800.0,73100.0,73500.0,68329.789063,784836.0
2014-07-02,73900.0,74900.0,73600.0,74100.0,68887.578125,775599.0
2014-07-03,74800.0,76200.0,74600.0,75900.0,70560.953125,700664.0
2014-07-04,76600.0,77000.0,76000.0,76300.0,70932.835938,461105.0
2014-07-07,76300.0,76600.0,75600.0,76300.0,70932.835938,373448.0
2014-07-08,77000.0,78500.0,76700.0,77700.0,72234.34375,811313.0
2014-07-09,77300.0,77300.0,73400.0,73900.0,68701.648438,1401148.0
2014-07-10,74300.0,74900.0,72300.0,73500.0,68329.789063,896043.0
2014-07-11,73100.0,73200.0,71700.0,72800.0,67679.03125,592843.0
2014-07-14,73200.0,73600.0,71900.0,72300.0,67214.210938,657491.0
2014-07-15,73100.0,74400.0,72600.0,73100.0,67957.921875,723615.0
2014-07-16,73200.0,74000.0,72700.0,73400.0,68236.828125,544896.0
2014-07-17,74200.0,75800.0,74000.0,75800.0,70468.0,930904.0
2014-07-18,75200.0,75300.0,73900.0,74700.0,69445.382813,556922.0
2014-07-21,75200.0,75400.0,73000.0,73600.0,68422.75,850144.0
2014-07-22,73900.0,74200.0,73400.0,74000.0,68794.617188,404245.0
2014-07-23,74200.0,74300.0,73500.0,73900.0,68701.648438,486704.0
2014-07-24,74700.0,77700.0,74400.0,77000.0,71583.59375,2003113.0
2014-07-25,77700.0,78500.0,75900.0,76000.0,70653.9375,1683068.0
2014-07-28,76600.0,76900.0,74800.0,75300.0,70003.171875,820265.0
2014-07-29,75400.0,75500.0,73600.0,74500.0,69259.445313,1208530.0
2014-07-30,74600.0,76100.0,73900.0,75400.0,70096.132813,992922.0
2014-07-31,75900.0,77600.0,75700.0,76800.0,71397.648438,1124994.0
2014-08-01,76100.0,77100.0,75700.0,76700.0,71304.703125,797568.0
2014-08-04,77400.0,77700.0,76200.0,76600.0,71211.71875,540584.0
2014-08-05,76900.0,77000.0,75300.0,76200.0,70839.867188,669442.0
2014-08-06,76400.0,79200.0,76300.0,79200.0,73628.84375,2079313.0
2014-08-07,79400.0,79600.0,78100.0,78300.0,72792.140625,1003266.0
2014-08-08,78700.0,79300.0,77200.0,78200.0,72699.179688,655528.0
2014-08-11,79400.0,79600.0,78100.0,78100.0,72606.210938,521751.0
2014-08-12,78400.0,79500.0,77600.0,78100.0,72606.210938,740288.0
2014-08-13,78900.0,78900.0,76600.0,78000.0,72513.242188,706517.0
2014-08-14,78300.0,78400.0,76600.0,77100.0,71676.546875,627704.0
2014-08-18,77500.0,77600.0,76500.0,76800.0,71397.648438,470539.0
2014-08-19,77000.0,77400.0,76100.0,77000.0,71583.59375,542493.0
2014-08-20,77700.0,77800.0,75900.0,76400.0,71025.78125,641746.0
2014-08-21,76200.0,76800.0,75800.0,76600.0,71211.71875,467708.0
2014-08-22,76400.0,76900.0,74300.0,74500.0,69259.445313,768891.0
2014-08-25,74800.0,75300.0,74100.0,75000.0,69724.28125,579364.0
2014-08-26,75000.0,75200.0,73600.0,74000.0,68794.617188,886492.0
2014-08-27,74600.0,75100.0,74200.0,74600.0,69352.398438,829340.0
2014-08-28,75500.0,75800.0,73800.0,74200.0,68980.546875,710980.0
2014-08-29,74500.0,76200.0,74400.0,75600.0,70282.0625,751983.0
2014-09-01,76000.0,76600.0,75700.0,76200.0,70839.867188,425280.0
2014-09-02,76100.0,76200.0,75000.0,75400.0,70096.132813,455084.0
2014-09-03,75100.0,75600.0,73700.0,74800.0,69538.335938,644564.0
2014-09-04,74100.0,74900.0,73000.0,73500.0,68329.789063,1052238.0
2014-09-05,73800.0,74200.0,72300.0,72600.0,67493.09375,822558.0
2014-09-11,72800.0,73400.0,72200.0,72300.0,67214.210938,823396.0
2014-09-12,72300.0,72900.0,71900.0,71900.0,66842.328125,570247.0
2014-09-15,72100.0,73000.0,72000.0,72800.0,67679.03125,325919.0
2014-09-16,72900.0,73200.0,72600.0,73100.0,67957.921875,380750.0
2014-09-17,73300.0,73400.0,70300.0,70800.0,65819.710938,1446421.0
2014-09-18,71000.0,71800.0,69000.0,69600.0,64704.125,1301183.0
2014-09-19,70000.0,70300.0,69800.0,70100.0,65168.957031,531104.0
2014-09-22,70100.0,70400.0,68600.0,68700.0,63867.441406,549210.0
2014-09-23,68700.0,69000.0,67700.0,68000.0,63216.671875,668637.0
2014-09-24,68000.0,68500.0,66400.0,67300.0,62565.917969,685376.0
2014-09-25,67800.0,69300.0,67700.0,68700.0,63867.441406,666236.0
2014-09-26,68100.0,69200.0,67300.0,68600.0,63774.460938,473927.0
2014-09-29,68200.0,68800.0,66000.0,66300.0,61636.261719,798812.0
2014-09-30,66600.0,66600.0,65200.0,65700.0,61078.464844,719368.0
2014-10-01,65400.0,65600.0,62600.0,62800.0,58382.453125,1384528.0
2014-10-02,62800.0,65300.0,62800.0,64900.0,60334.738281,1193604.0
2014-10-06,65400.0,66400.0,64700.0,65300.0,60706.605469,578730.0
2014-10-07,66100.0,66100.0,64700.0,65500.0,60892.527344,447248.0
2014-10-08,65500.0,67800.0,65500.0,67000.0,62287.015625,753135.0
2014-10-10,67000.0,67900.0,66600.0,67300.0,62565.917969,807269.0
2014-10-13,66300.0,67000.0,65500.0,65900.0,61264.398438,490817.0
2014-10-14,65900.0,66800.0,65600.0,66300.0,61636.261719,421206.0
2014-10-15,66000.0,67000.0,64900.0,65200.0,60613.636719,331153.0
2014-10-16,65100.0,65500.0,63600.0,64700.0,60148.804688,572098.0
2014-10-17,65100.0,65300.0,63500.0,63800.0,59312.117188,488362.0
2014-10-20,64000.0,65700.0,64000.0,65400.0,60799.570313,347383.0
2014-10-21,65700.0,65900.0,63400.0,64000.0,59498.046875,477797.0
2014-10-22,64900.0,65000.0,63500.0,64300.0,59776.949219,452756.0
2014-10-23,64200.0,64900.0,63800.0,64100.0,59591.011719,278054.0
2014-10-24,64700.0,64900.0,62800.0,63600.0,59126.179688,425892.0
2014-10-27,63600.0,64700.0,63500.0,64700.0,60148.804688,346616.0
2014-10-28,64700.0,65600.0,64200.0,65000.0,60427.699219,354670.0
2014-10-29,64900.0,68200.0,64500.0,67800.0,63030.75,1036398.0
2014-10-30,68000.0,68000.0,65800.0,66400.0,61729.214844,764239.0
2014-10-31,66500.0,67300.0,64500.0,65300.0,60706.605469,841201.0
2014-11-03,65700.0,66100.0,64700.0,65200.0,60613.636719,617660.0
2014-11-04,65100.0,66100.0,64200.0,65300.0,60706.605469,738756.0
2014-11-05,65800.0,65900.0,64900.0,65000.0,60427.699219,355142.0
2014-11-06,65100.0,65700.0,64400.0,64900.0,60334.738281,391111.0
2014-11-07,64700.0,65100.0,63800.0,64300.0,59776.949219,463709.0
2014-11-10,64300.0,65900.0,64200.0,64800.0,60241.777344,473790.0
2014-11-11,65700.0,66300.0,65200.0,65300.0,60706.605469,441023.0
2014-11-12,66000.0,66500.0,65300.0,65700.0,61078.464844,477100.0
2014-11-13,66000.0,66300.0,64300.0,64300.0,59776.949219,588259.0
2014-11-14,64700.0,64800.0,63700.0,64300.0,59776.949219,320667.0
2014-11-17,64000.0,64600.0,63800.0,64100.0,59591.011719,317425.0
2014-11-18,64300.0,64600.0,63800.0,64100.0,59591.011719,384009.0
2014-11-19,64200.0,64500.0,63100.0,63300.0,58847.285156,494801.0
2014-11-20,63300.0,63800.0,62600.0,62900.0,58475.425781,462780.0
2014-11-21,63000.0,66200.0,63000.0,65700.0,61078.464844,983200.0
2014-11-24,66100.0,66200.0,65300.0,66200.0,61543.292969,569044.0
2014-11-25,66500.0,66900.0,65300.0,65400.0,60799.570313,694283.0
2014-11-26,65600.0,65800.0,64200.0,64500.0,59962.867188,483110.0
2014-11-27,64500.0,65200.0,63200.0,64100.0,59591.011719,585351.0
2014-11-28,64100.0,64100.0,63400.0,63600.0,59126.179688,315165.0
2014-12-01,63300.0,64200.0,63300.0,63800.0,59312.117188,367620.0
2014-12-02,63800.0,64300.0,63600.0,64200.0,59683.980469,262874.0
2014-12-03,64300.0,64500.0,63600.0,63600.0,59126.179688,290232.0
2014-12-04,63600.0,64100.0,62900.0,63000.0,58568.382813,714930.0
2014-12-05,63200.0,63400.0,62000.0,62400.0,58010.597656,718433.0
2014-12-08,62600.0,62800.0,62100.0,62600.0,58196.53125,466992.0
2014-12-09,62600.0,63400.0,62300.0,62300.0,57917.632813,495205.0
2014-12-10,62500.0,63000.0,62000.0,62500.0,58103.558594,540087.0
2014-12-11,62200.0,62900.0,61300.0,61300.0,56987.972656,891292.0
2014-12-12,62000.0,63000.0,61900.0,62500.0,58103.558594,511804.0
2014-12-15,62200.0,62600.0,61500.0,62200.0,57824.667969,448532.0
2014-12-16,61800.0,62100.0,61300.0,61500.0,57173.902344,491804.0
2014-12-17,61600.0,62000.0,59400.0,59500.0,55314.59375,1367327.0
2014-12-18,60300.0,60400.0,58200.0,58400.0,54291.96875,1295880.0
2014-12-19,58900.0,59800.0,58600.0,59100.0,54942.730469,1020800.0
2014-12-22,59000.0,59900.0,58800.0,59800.0,55593.480469,503440.0
2014-12-23,59900.0,59900.0,59200.0,59500.0,55314.59375,302497.0
2014-12-24,59500.0,60600.0,59500.0,59900.0,55686.453125,401115.0
2014-12-26,60000.0,60200.0,59400.0,59600.0,55407.550781,397645.0
2014-12-29,59300.0,60200.0,59300.0,59500.0,55688.339844,217825.0
2014-12-30,59600.0,59900.0,59000.0,59100.0,55313.964844,373898.0
2015-01-02,59000.0,59500.0,58700.0,58800.0,55033.179688,281751.0
2015-01-05,58500.0,58900.0,57500.0,58400.0,54658.808594,379003.0
2015-01-06,58100.0,60500.0,57700.0,60100.0,56249.902344,799629.0
2015-01-07,59500.0,60600.0,59300.0,60000.0,56156.308594,703542.0
2015-01-08,60300.0,63000.0,60300.0,62200.0,58215.375,1404924.0
2015-01-09,62600.0,63500.0,61600.0,61700.0,57747.398438,790827.0
2015-01-12,61800.0,62500.0,61500.0,62100.0,58121.777344,345689.0
2015-01-13,62300.0,62500.0,61200.0,61500.0,57560.214844,480779.0
2015-01-14,61800.0,63300.0,61600.0,62100.0,58121.777344,747541.0
2015-01-15,62100.0,62100.0,60100.0,60900.0,56998.65625,831693.0
2015-01-16,61000.0,61400.0,60200.0,60800.0,56905.058594,476325.0
2015-01-19,60900.0,61800.0,60200.0,60800.0,56905.058594,517492.0
2015-01-20,60800.0,61400.0,60300.0,60500.0,56624.28125,367894.0
2015-01-21,60500.0,60800.0,59600.0,60000.0,56156.308594,717043.0
2015-01-22,60300.0,61900.0,60300.0,61800.0,57840.996094,694654.0
2015-01-23,62500.0,62800.0,61400.0,62000.0,58028.1875,500255.0
2015-01-26,61500.0,63000.0,61300.0,62800.0,58776.929688,572275.0
2015-01-27,62700.0,64300.0,62500.0,64300.0,60180.847656,998456.0
2015-01-28,63500.0,64100.0,62900.0,63500.0,59432.089844,888227.0
2015-01-29,64100.0,64200.0,62100.0,62600.0,58589.75,751274.0
2015-01-30,62600.0,62600.0,60600.0,60800.0,56905.058594,1283736.0
2015-02-02,60800.0,60900.0,60100.0,60500.0,56624.28125,710090.0
2015-02-03,60500.0,60800.0,60100.0,60300.0,56437.09375,649925.0
2015-02-04,60800.0,61500.0,60500.0,61300.0,57373.027344,785858.0
2015-02-05,61200.0,61200.0,60300.0,60600.0,56717.867188,523922.0
2015-02-06,60500.0,60800.0,60000.0,60300.0,56437.09375,586993.0
2015-02-09,60100.0,60800.0,60000.0,60100.0,56249.902344,476922.0
2015-02-10,60100.0,60600.0,59100.0,59300.0,55501.152344,775822.0
2015-02-11,59600.0,60500.0,59200.0,60000.0,56156.308594,462284.0
2015-02-12,60400.0,60700.0,59700.0,59900.0,56062.714844,579748.0
2015-02-13,60000.0,60400.0,59400.0,60000.0,56156.308594,494931.0
2015-02-16,59700.0,60000.0,59300.0,59500.0,55688.339844,457237.0
2015-02-17,59500.0,60900.0,59500.0,60600.0,56717.867188,538704.0
2015-02-23,61600.0,61600.0,60700.0,60900.0,56998.65625,437005.0
2015-02-24,60800.0,61500.0,60800.0,61200.0,57279.433594,382170.0
2015-02-25,61300.0,61600.0,61000.0,61500.0,57560.214844,506278.0
2015-02-26,61700.0,61800.0,61000.0,61100.0,57185.832031,504892.0
2015-02-27,61100.0,62400.0,61000.0,61800.0,57840.996094,793405.0
2015-03-02,62400.0,62500.0,60300.0,60500.0,56624.28125,933592.0
2015-03-03,60800.0,61000.0,60300.0,60600.0,56717.867188,510094.0
2015-03-04,61000.0,61600.0,60800.0,60900.0,56998.65625,592121.0
2015-03-05,60900.0,61200.0,60300.0,60600.0,56717.867188,353716.0
